abbr,fips,full,geoid_data,NAMELSAD,total_pop,voting_pop,black_vote,hisp_vote,black_pop,hisp_total,prop_black_vote,prop_hisp_vote,total_pop_12,voting_pop_12,polls_2012,polls_2016,governor,conv_voting,shelby,prop_16,prop_12,change,prop
OH,39,Ohio,05000US39021,Champaign County,39175,30048,598,343,666,583,0.019901490947816826,0.01141506922257721,39982,30033,15,15,rep,21.3,FALSE,2003.2,2002.2,1,0.04994506043352312
OH,39,Ohio,05000US39023,Clark County,136175,104990,8403,2450,11204,4222,0.08003619392323079,0.023335555767215924,138278,105687,62,51,rep,21.3,FALSE,2058.627450980392,1704.6290322580646,353.9984187223274,20.766888984250002
OH,39,Ohio,05000US39025,Clermont County,201092,152301,1968,2107,2682,3460,0.012921779896389388,0.01383444626102258,197543,147076,61,63,rep,21.3,FALSE,2417.4761904761904,2411.0819672131147,6.3942232630756735,0.2652014054282249
OH,39,Ohio,05000US39027,Clinton County,41854,31803,771,379,994,661,0.024242995943778888,0.01191711473760337,42161,31745,20,19,rep,21.3,FALSE,1673.842105263158,1587.25,86.59210526315792,5.455479934676826
OH,39,Ohio,05000US39029,Columbiana County,105230,83188,1951,1098,2386,1560,0.023452901860845313,0.013199019089291724,107598,84169,75,75,rep,21.3,FALSE,1109.1733333333334,1122.2533333333333,-13.079999999999927,-1.1655122432249336
OH,39,Ohio,05000US39031,Coshocton County,36665,27983,311,191,378,342,0.011113890576421398,0.006825572669120538,36880,28010,14,14,rep,21.3,FALSE,1998.7857142857142,2000.7142857142858,-1.9285714285715585,-0.09639414494823927
OH,39,Ohio,05000US39033,Crawford County,42485,33065,222,364,269,603,0.006714048087101164,0.011008619386057765,43623,33578,20,12,rep,21.3,FALSE,2755.4166666666665,1678.9,1076.5166666666664,64.12035658268309
OH,39,Ohio,05000US39035,Cuyahoga County,1258710,987211,276737,45168,374396,68117,0.2803220385510291,0.04575313686739714,1278024,989022,424,382,rep,21.3,FALSE,2584.3219895287957,2332.5990566037735,251.72293292502218,10.791521681035347
OH,39,Ohio,05000US39037,Darke County,52185,39472,206,428,389,743,0.005218889339278476,0.010843129306850425,52776,39699,36,30,rep,21.3,FALSE,1315.7333333333333,1102.75,212.98333333333335,19.313836620569788
OH,39,Ohio,05000US39039,Defiance County,38488,29421,520,2305,734,3661,0.017674450222630093,0.07834539954454302,38975,29502,15,15,rep,21.3,FALSE,1961.4,1966.8,-5.399999999999864,-0.27455765710798574
OH,39,Ohio,05000US39041,Delaware County,188996,136760,4538,2784,6625,4546,0.03318221702252121,0.02035682948230477,174454,124405,60,53,rep,21.3,FALSE,2580.377358490566,2073.4166666666665,506.96069182389965,24.450497576008985
OH,39,Ohio,05000US39043,Erie County,75808,59958,4651,1947,6066,3050,0.07757096634310684,0.032472730911638145,76952,59964,40,38,rep,21.3,FALSE,1577.842105263158,1499.1,78.74210526315801,5.2526252593661535
OH,39,Ohio,05000US39045,Fairfield County,150163,113313,7383,1854,10133,2987,0.06515580736543909,0.016361759021471498,146138,108133,30,26,rep,21.3,FALSE,4358.192307692308,3604.4333333333334,753.7589743589742,20.91199655125561
OH,39,Ohio,05000US39047,Fayette County,28719,21861,486,331,565,539,0.022231370934540962,0.015141118887516581,28931,21806,14,13,rep,21.3,FALSE,1681.6153846153845,1557.5714285714287,124.04395604395586,7.963933709141438
OH,39,Ohio,05000US39049,Franklin County,1232118,940493,187370,37979,267515,62758,0.19922529992248747,0.040382012412638904,1167484,888084,472,375,rep,21.3,FALSE,2507.981333333333,1881.5338983050847,626.4474350282485,33.29450697606682
OH,39,Ohio,05000US39051,Fulton County,42466,32022,144,2149,218,3502,0.004496908375491849,0.06711011179813878,42635,31755,17,17,rep,21.3,FALSE,1883.6470588235295,1867.9411764705883,15.705882352941217,0.8408124704770923
OH,39,Ohio,05000US39053,Gallia County,30376,23213,557,193,824,368,0.023995175117391118,0.008314306638521517,30877,23468,24,24,rep,21.3,FALSE,967.2083333333334,977.8333333333334,-10.625,-1.0865859894324186
OH,39,Ohio,05000US39055,Geauga County,94020,71308,869,772,1197,1217,0.012186570931732765,0.010826274751781006,93485,69527,40,36,rep,21.3,FALSE,1980.7777777777778,1738.175,242.60277777777787,13.957327529033492
OH,39,Ohio,05000US39057,Greene County,164325,130115,9591,3060,11689,4308,0.07371171655842908,0.02351765745686508,161936,127126,40,32,rep,21.3,FALSE,4066.09375,3178.15,887.9437499999999,27.939013262432542
OH,39,Ohio,05000US39059,Guernsey County,39478,30395,421,242,506,427,0.013850962329330483,0.007961835828261227,40056,30578,22,22,rep,21.3,FALSE,1381.590909090909,1389.909090909091,-8.318181818181984,-0.5984694878671059
OH,39,Ohio,05000US39061,Hamilton County,805965,618235,148204,14135,207896,23300,0.23972114163707975,0.022863474245230372,801350,612153,392,355,rep,21.3,FALSE,1741.5070422535211,1561.6147959183672,179.8922463351539,11.519629988480059
OH,39,Ohio,05000US39063,Hancock County,75672,58477,772,2408,1029,3835,0.01320177163671187,0.041178583032645315,75043,57484,28,27,rep,21.3,FALSE,2165.814814814815,2053,112.81481481481478,5.495120059172663
OH,39,Ohio,05000US39065,Hardin County,31652,24326,185,278,196,472,0.0076050316533749895,0.011428101619666202,31986,24468,16,14,rep,21.3,FALSE,1737.5714285714287,1529.25,208.32142857142867,13.622457320348449
OH,39,Ohio,05000US39067,Harrison County,15521,12250,258,101,315,131,0.02106122448979592,0.008244897959183673,15818,12319,16,16,rep,21.3,FALSE,765.625,769.9375,-4.3125,-0.5601103985713126
OH,39,Ohio,05000US39069,Henry County,27890,21246,90,1271,141,2037,0.004236091499576391,0.059823025510684365,28246,21194,17,16,rep,21.3,FALSE,1327.875,1246.7058823529412,81.16911764705878,6.510686986883077
OH,39,Ohio,05000US39071,Highland County,43109,32680,367,280,513,384,0.011230110159118727,0.008567931456548347,43454,32513,27,20,rep,21.3,FALSE,1634,1204.1851851851852,429.8148148148148,35.693414941715616
OH,39,Ohio,05000US39073,Hocking County,28690,22075,196,134,259,245,0.008878822197055493,0.006070215175537939,29372,22429,18,17,rep,21.3,FALSE,1298.5294117647059,1246.0555555555557,52.4738562091502,4.211197163336322
OH,39,Ohio,05000US39075,Holmes County,43702,29285,80,299,80,392,0.002731773945705993,0.010210005122076149,42501,28027,18,16,rep,21.3,FALSE,1830.3125,1557.0555555555557,273.25694444444434,17.549595033360678
OH,39,Ohio,05000US39077,Huron County,58704,44092,518,2091,884,3528,0.011748162932051165,0.047423568901388005,59628,44062,35,22,rep,21.3,FALSE,2004.1818181818182,1258.9142857142858,745.2675324675324,59.19922753475474
OH,39,Ohio,05000US39079,Jackson County,32717,24815,203,190,244,316,0.008180535966149507,0.007656659278662099,33134,25008,13,12,rep,21.3,FALSE,2067.9166666666665,1923.6923076923076,144.2243589743589,7.497267541053526
OH,39,Ohio,05000US39081,Jefferson County,67607,54389,2799,626,3758,900,0.051462611925205466,0.011509680266230305,69343,55440,45,40,rep,21.3,FALSE,1359.725,1232,127.72499999999991,10.367288961038954
OH,39,Ohio,05000US39083,Knox County,60878,46761,539,575,626,855,0.011526699600094096,0.012296571929599452,60791,46202,33,28,rep,21.3,FALSE,1670.0357142857142,1400.060606060606,269.9751082251082,19.28310153549321
OH,39,Ohio,05000US39085,Lake County,229266,181203,6325,5373,8781,9018,0.034905603108116315,0.02965182695650734,229873,179196,81,56,rep,21.3,FALSE,3235.7678571428573,2212.296296296296,1023.4715608465613,46.262861017305895
OH,39,Ohio,05000US39087,Lawrence County,61503,47567,977,334,1385,541,0.02053944961843295,0.007021674690436647,62441,47806,36,33,rep,21.3,FALSE,1441.4242424242425,1327.9444444444443,113.47979797979815,8.545523003959197
OH,39,Ohio,05000US39089,Licking County,169762,129442,4475,1800,5775,2820,0.03457146830240571,0.013905841998733024,166135,125286,43,28,rep,21.3,FALSE,4622.928571428572,2913.6279069767443,1709.3006644518273,58.665715699622126
OH,39,Ohio,05000US39091,Logan County,45388,34469,624,382,756,637,0.018103223186051235,0.011082421886332646,45816,34258,28,18,rep,21.3,FALSE,1914.9444444444443,1223.5,691.4444444444443,56.513644825863864
OH,39,Ohio,05000US39093,Lorain County,304091,234643,18416,17950,25839,28288,0.07848518813687176,0.07649919239014162,301108,229376,78,80,rep,21.3,FALSE,2933.0375,2940.7179487179487,-7.680448717948821,-0.2611759730747803
OH,39,Ohio,05000US39095,Lucas County,434800,333711,59695,17736,83111,29012,0.1788823263242746,0.05314778356122513,441198,335763,176,161,rep,21.3,FALSE,2072.7391304347825,1907.7443181818182,164.99481225296427,8.648685816043372
OH,39,Ohio,05000US39097,Madison County,43537,34298,2410,439,2498,741,0.07026648784185667,0.012799580150446091,43213,33603,16,13,rep,21.3,FALSE,2638.3076923076924,2100.1875,538.1201923076924,25.622483340544232
OH,39,Ohio,05000US39099,Mahoning County,233015,185090,26199,8452,36102,12442,0.14154735534064508,0.04566427143551786,238352,187139,79,72,rep,21.3,FALSE,2570.6944444444443,2368.8481012658226,201.84634317862174,8.520864764218638
OH,39,Ohio,05000US39101,Marion County,65620,51814,3434,946,3766,1605,0.0662755239896553,0.01825761377233952,66514,51902,24,9,rep,21.3,FALSE,5757.111111111111,2162.5833333333335,3594.527777777778,166.21453251640912
OH,39,Ohio,05000US39103,Medina County,175543,134211,1703,2043,2624,3288,0.012688974823226114,0.015222299215414533,172334,128935,56,54,rep,21.3,FALSE,2485.3888888888887,2302.410714285714,182.97817460317447,7.947243012198217
OH,39,Ohio,05000US39105,Meigs County,23345,18223,247,70,288,130,0.013554299511606211,0.0038412994567305053,23664,18314,17,16,rep,21.3,FALSE,1138.9375,1077.2941176470588,61.64338235294122,5.7220568963634415
OH,39,Ohio,05000US39107,Mercer County,40886,30412,138,415,200,718,0.004537682493752466,0.013645929238458504,40866,30167,8,8,rep,21.3,FALSE,3801.5,3770.875,30.625,0.8121457221467167
OH,39,Ohio,05000US39109,Miami County,103864,79797,1551,938,2058,1574,0.019436820933117785,0.011754827875734676,102657,77978,51,38,rep,21.3,FALSE,2099.9210526315787,1528.9803921568628,570.940660474716,37.341267644990275
OH,39,Ohio,05000US39111,Monroe County,14442,11430,38,19,44,72,0.0033245844269466315,0.0016622922134733157,14679,11546,12,9,rep,21.3,FALSE,1270,962.1666666666666,307.83333333333337,31.993764074138237
OH,39,Ohio,05000US39113,Montgomery County,532761,413179,81752,8788,110098,13960,0.1978609755094039,0.021269231979360034,535626,412630,172,172,rep,21.3,FALSE,2402.203488372093,2399.0116279069766,3.191860465116406,0.13304897850374958
OH,39,Ohio,05000US39115,Morgan County,14857,11583,310,52,471,118,0.02676336009669343,0.004489337822671156,15042,11609,12,13,rep,21.3,FALSE,891,967.4166666666666,-76.41666666666663,-7.899043845292441
OH,39,Ohio,05000US39117,Morrow County,35032,26358,49,286,196,491,0.001859018134911602,0.010850595644586083,34895,25987,22,21,rep,21.3,FALSE,1255.142857142857,1181.2272727272727,73.91558441558436,6.25752436657889
OH,39,Ohio,05000US39119,Muskingum County,85991,65988,2292,505,2832,844,0.03473358792507729,0.007652906589076802,85996,65430,39,36,rep,21.3,FALSE,1833,1677.6923076923076,155.30769230769238,9.257221458046772
OH,39,Ohio,05000US39121,Noble County,14429,11747,795,112,795,114,0.06767685366476547,0.009534349195539287,14643,11852,7,6,rep,21.3,FALSE,1957.8333333333333,1693.142857142857,264.69047619047615,15.633085836427044
OH,39,Ohio,05000US39123,Ottawa County,40981,33000,336,1305,472,1971,0.010181818181818183,0.03954545454545454,41445,32922,22,20,rep,21.3,FALSE,1650,1496.4545454545455,153.5454545454545,10.260616001457988
OH,39,Ohio,05000US39125,Paulding County,19057,14504,139,544,202,867,0.009583563154991726,0.03750689464975179,19522,14667,12,7,rep,21.3,FALSE,2072,1222.25,849.75,69.5234199222745
OH,39,Ohio,05000US39127,Perry County,35947,27200,103,175,106,268,0.0037867647058823528,0.006433823529411764,36086,26802,12,13,rep,21.3,FALSE,2092.3076923076924,2233.5,-141.19230769230762,-6.321571868919079
OH,39,Ohio,05000US39129,Pickaway County,56804,44144,1675,497,1822,755,0.03794400144980065,0.011258608191373686,55795,42784,34,27,rep,21.3,FALSE,1634.962962962963,1258.3529411764705,376.61002178649255,29.928806892157695
OH,39,Ohio,05000US39131,Pike County,28298,21442,157,102,199,266,0.007322078164350341,0.004757018934800858,28652,21514,18,15,rep,21.3,FALSE,1429.4666666666667,1195.2222222222222,234.24444444444453,19.59840104118249
OH,39,Ohio,05000US39133,Portage County,161796,130351,5292,1815,6539,2595,0.0405980774984465,0.013923943813242707,161178,127761,62,56,rep,21.3,FALSE,2327.6964285714284,2060.6612903225805,267.03513824884794,12.958710851847258
OH,39,Ohio,05000US39135,Preble County,41561,31918,132,179,205,302,0.004135597468513065,0.0056081208095745344,42240,32012,27,26,rep,21.3,FALSE,1227.6153846153845,1185.6296296296296,41.985754985754966,3.5412201193783086
OH,39,Ohio,05000US39137,Putnam County,34116,25355,92,1197,101,2013,0.003628475645829225,0.04720962334845198,34445,25346,17,17,rep,21.3,FALSE,1491.4705882352941,1490.9411764705883,0.5294117647058556,0.03550856150871753
OH,39,Ohio,05000US39139,Richland County,121888,95287,7375,1360,9194,2078,0.07739775625216451,0.014272670983449998,124286,96459,50,47,rep,21.3,FALSE,2027.3829787234042,1929.18,98.20297872340416,5.090400000176456
OH,39,Ohio,05000US39141,Ross County,77193,60373,3112,538,3388,890,0.05154622099282792,0.00891126828217912,77741,60348,43,40,rep,21.3,FALSE,1509.325,1403.4418604651162,105.88313953488387,7.5445333731026825
OH,39,Ohio,05000US39143,Sandusky County,59870,45992,1370,3578,1905,5711,0.029787789180727085,0.07779613845886241,60842,46122,24,24,rep,21.3,FALSE,1916.3333333333333,1921.75,-5.4166666666667425,-0.2818611508607646
OH,39,Ohio,05000US39145,Scioto County,77366,60313,1707,551,2159,964,0.028302356042644205,0.00913567555916635,79122,61220,36,35,rep,21.3,FALSE,1723.2285714285715,1700.5555555555557,22.673015873015856,1.3332711065478124
OH,39,Ohio,05000US39147,Seneca County,55711,43177,1184,1681,1352,2684,0.02742200708710656,0.03893276512958288,56630,43360,34,32,rep,21.3,FALSE,1349.28125,1275.2941176470588,73.98713235294122,5.801574031365317
OH,39,Ohio,05000US39149,Shelby County,48949,36256,888,435,1450,722,0.024492497793468668,0.01199801412180053,49359,35986,18,19,rep,21.3,FALSE,1908.2105263157894,1999.2222222222222,-91.0116959064328,-4.552355155659953
OH,39,Ohio,05000US39151,Stark County,374762,292253,20070,4375,27197,6939,0.06867337546577794,0.014969906211399028,375593,289849,157,140,rep,21.3,FALSE,2087.5214285714287,1846.1719745222929,241.34945404913583,13.072967057231292
OH,39,Ohio,05000US39153,Summit County,541372,423955,56729,6518,77746,10170,0.1338090127489946,0.015374273212958922,541788,418582,161,183,rep,21.3,FALSE,2316.6939890710382,2599.888198757764,-283.19420968672557,-10.8925533729503
OH,39,Ohio,05000US39155,Trumbull County,204908,161828,12705,2049,17085,3311,0.07850928145932719,0.012661591319178387,209942,163550,112,91,rep,21.3,FALSE,1778.3296703296703,1460.267857142857,318.0618131868132,21.781059661830067
OH,39,Ohio,05000US39157,Tuscarawas County,92579,71312,508,1279,745,2175,0.0071236257572358085,0.017935270361229525,92532,70728,57,52,rep,21.3,FALSE,1371.3846153846155,1240.842105263158,130.54251012145755,10.520477147555537
OH,39,Ohio,05000US39159,Union County,53955,40180,1135,487,1283,818,0.028247884519661523,0.01212045793927327,52153,38056,18,17,rep,21.3,FALSE,2363.529411764706,2114.222222222222,249.30718954248368,11.791910373567129
OH,39,Ohio,05000US39161,Van Wert County,28501,21758,207,504,333,823,0.009513742071881607,0.023163893740233477,28808,21671,8,8,rep,21.3,FALSE,2719.75,2708.875,10.875,0.40145816990448063
OH,39,Ohio,05000US39163,Vinton County,13128,10103,29,15,29,28,0.0028704345243986936,0.0014847075126200138,13397,10153,9,9,rep,21.3,FALSE,1122.5555555555557,1128.111111111111,-5.555555555555429,-0.49246528119766436
OH,39,Ohio,05000US39165,Warren County,222184,164642,6179,3423,7922,5630,0.03752991338783542,0.020790563768661702,213146,155094,72,70,rep,21.3,FALSE,2352.0285714285715,2154.0833333333335,197.94523809523798,9.189302708587782
OH,39,Ohio,05000US39167,Washington County,61154,48988,555,400,682,620,0.011329305135951661,0.008165264962848045,61751,48892,31,30,rep,21.3,FALSE,1632.9333333333334,1577.1612903225807,55.77204301075267,3.5362295126673744
OH,39,Ohio,05000US39169,Wayne County,115747,87209,1321,1302,1806,2081,0.015147519178066483,0.014929651756126087,114644,85627,71,52,rep,21.3,FALSE,1677.0961538461538,1206.0140845070423,471.0820693391115,39.061075271908294
OH,39,Ohio,05000US39171,Williams County,37270,28738,388,918,414,1507,0.013501287493910502,0.03194376783353052,37779,28926,16,15,rep,21.3,FALSE,1915.8666666666666,1807.875,107.99166666666656,5.973403397174393
OH,39,Ohio,05000US39173,Wood County,129418,102633,3021,4493,3638,6761,0.029434977054163865,0.04377734257012852,126254,99130,60,57,rep,21.3,FALSE,1800.578947368421,1652.1666666666667,148.4122807017543,8.982887967421828
OH,39,Ohio,05000US39175,Wyandot County,22359,17089,72,350,93,580,0.0042132365849376794,0.020481011176780386,22626,17163,17,18,rep,21.3,FALSE,949.3888888888889,1009.5882352941177,-60.199346405228766,-5.962762272847923
OK,40,Oklahoma,05000US40001,Adair County,22161,16219,59,673,79,1362,0.003637708859979037,0.04149454343671003,22470,16180,12,18,dem,6.7,FALSE,901.0555555555555,1348.3333333333333,-447.2777777777777,-33.172641120725174
OK,40,Oklahoma,05000US40003,Alfalfa County,5784,4656,125,217,125,289,0.026847079037800686,0.046606529209621994,5631,4644,8,8,dem,6.7,FALSE,582,580.5,1.5,0.2583979328165375
OK,40,Oklahoma,05000US40005,Atoka County,13847,10675,453,289,537,471,0.04243559718969555,0.027072599531615924,14133,10861,12,12,dem,6.7,FALSE,889.5833333333334,905.0833333333334,-15.5,-1.7125494889973298
OK,40,Oklahoma,05000US40007,Beaver County,5479,4082,9,731,9,1191,0.002204801567858893,0.17907888290053894,5587,4172,5,5,dem,6.7,FALSE,816.4,834.4,-18,-2.1572387344199426
OK,40,Oklahoma,05000US40009,Beckham County,23290,17396,744,2245,810,3215,0.04276845251782019,0.12905265578293862,22519,17051,12,12,dem,6.7,FALSE,1449.6666666666667,1420.9166666666667,28.75,2.02334173948742
OK,40,Oklahoma,05000US40011,Blaine County,9777,7598,490,680,510,938,0.06449065543564096,0.08949723611476705,10651,8326,9,9,dem,6.7,FALSE,844.2222222222222,925.1111111111111,-80.88888888888891,-8.743694451116985
OK,40,Oklahoma,05000US40013,Bryan County,44529,34099,591,1433,841,2462,0.017331886565588435,0.04202469280624065,42494,32534,22,22,dem,6.7,FALSE,1549.9545454545455,1478.8181818181818,71.13636363636374,4.810352246880194
OK,40,Oklahoma,05000US40015,Caddo County,29510,22020,668,2130,750,3451,0.03033605812897366,0.09673024523160763,29403,21889,19,19,dem,6.7,FALSE,1158.9473684210527,1152.0526315789473,6.894736842105431,0.5984741194207283
OK,40,Oklahoma,05000US40017,Canadian County,129571,95191,2449,6124,3005,10250,0.025727222111334054,0.06433381307056339,116299,85166,42,45,dem,6.7,FALSE,2115.3555555555554,2027.7619047619048,87.59365079365057,4.319720702314684
OK,40,Oklahoma,05000US40019,Carter County,48530,36197,2429,1785,3257,3181,0.06710500870237865,0.049313479017598146,47603,35338,25,24,dem,6.7,FALSE,1508.2083333333333,1413.52,94.68833333333328,6.698761484332254
OK,40,Oklahoma,05000US40021,Cherokee County,48267,37160,542,1813,645,3238,0.014585575888051669,0.048789020452099034,47165,35875,23,22,dem,6.7,FALSE,1689.090909090909,1559.7826086956522,129.30830039525677,8.290148875514719
OK,40,Oklahoma,05000US40023,Choctaw County,15051,11405,1203,348,1698,572,0.10548005260850504,0.03051293292415607,15172,11457,16,15,dem,6.7,FALSE,760.3333333333334,716.0625,44.27083333333337,6.182537604375788
OK,40,Oklahoma,05000US40025,Cimarron County,2269,1734,6,293,6,476,0.0034602076124567475,0.16897347174163782,2451,1867,4,5,dem,6.7,FALSE,346.8,466.75,-119.94999999999999,-25.698982324584897
OK,40,Oklahoma,05000US40027,Cleveland County,271818,210880,9633,14161,12299,21658,0.045680007587253414,0.06715193474962064,256550,197905,72,70,dem,6.7,FALSE,3012.5714285714284,2748.6805555555557,263.8908730158728,9.600638112803031
OK,40,Oklahoma,05000US40029,Coal County,5755,4348,24,126,24,228,0.005519779208831647,0.028978840846366146,5906,4378,10,10,dem,6.7,FALSE,434.8,437.8,-3,-0.6852444038373686
OK,40,Oklahoma,05000US40031,Comanche County,124583,94290,15765,10042,21505,15486,0.1671969455933821,0.10650121964153145,123101,92332,38,38,dem,6.7,FALSE,2481.315789473684,2429.7894736842104,51.526315789473756,2.1206082398301813
OK,40,Oklahoma,05000US40033,Cotton County,6062,4638,119,275,123,429,0.02565761103924105,0.059292798620094865,6171,4671,9,9,dem,6.7,FALSE,515.3333333333334,519,-3.6666666666666288,-0.7064868336544564
OK,40,Oklahoma,05000US40035,Craig County,14683,11426,377,292,458,480,0.03299492385786802,0.025555750043759845,14922,11565,13,12,dem,6.7,FALSE,952.1666666666666,889.6153846153846,62.55128205128199,7.031272517653833
OK,40,Oklahoma,05000US40037,Creek County,70931,53766,1114,1602,1530,2631,0.02071941375590522,0.02979578172079009,69934,52554,34,33,dem,6.7,FALSE,1629.2727272727273,1545.7058823529412,83.56684491978604,5.406387196545887
OK,40,Oklahoma,05000US40039,Custer County,29248,22068,715,2873,905,4887,0.032399854993655976,0.13018850824723582,27583,21185,13,14,dem,6.7,FALSE,1576.2857142857142,1629.6153846153845,-53.32967032967031,-3.2725311035436113
OK,40,Oklahoma,05000US40041,Delaware County,41433,32710,118,823,132,1458,0.003607459492509936,0.025160501375726077,41332,32099,22,20,dem,6.7,FALSE,1635.5,1459.0454545454545,176.4545454545455,12.09383469890028
OK,40,Oklahoma,05000US40043,Dewey County,4862,3604,8,169,8,309,0.0022197558268590455,0.046892341842397336,4775,3574,11,10,dem,6.7,FALSE,360.4,324.90909090909093,35.49090909090904,10.923335198656952
OK,40,Oklahoma,05000US40045,Ellis County,4123,3139,0,169,0,303,0,0.053838802166295,4095,3112,7,7,dem,6.7,FALSE,448.42857142857144,444.57142857142856,3.8571428571428896,0.8676092544987221
OK,40,Oklahoma,05000US40047,Garfield County,62481,46473,1242,4129,1922,7055,0.02672519527467562,0.08884728767241194,60272,45354,30,30,dem,6.7,FALSE,1549.1,1511.8,37.299999999999955,2.467257573753139
OK,40,Oklahoma,05000US40049,Garvin County,27570,20690,506,1240,703,2117,0.02445625906234896,0.059932334461092314,27471,20683,18,17,dem,6.7,FALSE,1217.0588235294117,1149.0555555555557,68.00326797385605,5.918187997531349
OK,40,Oklahoma,05000US40051,Grady County,53955,40699,894,1753,1169,2897,0.02196614167424261,0.04307231135900145,52451,39317,26,28,dem,6.7,FALSE,1453.5357142857142,1512.1923076923076,-58.6565934065934,-3.8789109763497436
OK,40,Oklahoma,05000US40053,Grant County,4497,3447,44,124,61,202,0.012764722947490571,0.03597331012474616,4536,3515,7,7,dem,6.7,FALSE,492.42857142857144,502.14285714285717,-9.714285714285722,-1.9345661450924625
OK,40,Oklahoma,05000US40055,Greer County,6081,4912,426,417,470,654,0.08672638436482084,0.08489413680781759,6185,5009,8,8,dem,6.7,FALSE,614,626.125,-12.125,-1.936514274306249
OK,40,Oklahoma,05000US40057,Harmon County,2813,2127,156,495,207,768,0.07334273624823695,0.23272214386459802,2888,2170,5,5,dem,6.7,FALSE,425.4,434,-8.600000000000023,-1.9815668202765029
OK,40,Oklahoma,05000US40059,Harper County,3785,2806,4,460,4,799,0.0014255167498218105,0.16393442622950818,3672,2752,7,7,dem,6.7,FALSE,400.85714285714283,393.14285714285717,7.714285714285666,1.962209302325569
OK,40,Oklahoma,05000US40061,Haskell County,12835,9734,88,299,103,500,0.009040476679679475,0.03071707417300185,12761,9558,11,11,dem,6.7,FALSE,884.9090909090909,868.9090909090909,16,1.841389412010881
OK,40,Oklahoma,05000US40063,Hughes County,13727,10816,765,404,799,652,0.07072855029585799,0.03735207100591716,13762,10747,15,15,dem,6.7,FALSE,721.0666666666667,716.4666666666667,4.600000000000023,0.6420396389690177
OK,40,Oklahoma,05000US40065,Jackson County,25864,19212,1484,3739,1948,5918,0.07724338954819904,0.19461794711638558,26275,19409,15,15,dem,6.7,FALSE,1280.8,1293.9333333333334,-13.13333333333344,-1.0149930444639168
OK,40,Oklahoma,05000US40067,Jefferson County,6280,4797,67,382,79,598,0.013967062747550553,0.07963310402334793,6445,4901,9,9,dem,6.7,FALSE,533,544.5555555555555,-11.555555555555543,-2.1220159151193614
OK,40,Oklahoma,05000US40069,Johnston County,11027,8411,206,289,212,519,0.02449173701105695,0.034359766971822615,10938,8283,13,13,dem,6.7,FALSE,647,637.1538461538462,9.846153846153811,1.5453338162501453
OK,40,Oklahoma,05000US40071,Kay County,45398,33997,671,1909,868,3305,0.01973703562079007,0.056152013412948204,46288,34616,25,25,dem,6.7,FALSE,1359.88,1384.64,-24.75999999999999,-1.788190432170094
OK,40,Oklahoma,05000US40073,Kingfisher County,15392,11247,133,1329,136,2290,0.011825375655730417,0.1181648439583889,14965,11011,12,9,dem,6.7,FALSE,1249.6666666666667,917.5833333333334,332.08333333333337,36.19108164562711
OK,40,Oklahoma,05000US40075,Kiowa County,9239,7071,288,606,351,1000,0.040729741196436145,0.08570216376750106,9421,7212,10,10,dem,6.7,FALSE,707.1,721.2,-14.100000000000023,-1.9550748752079898
OK,40,Oklahoma,05000US40077,Latimer County,10643,8250,98,205,128,349,0.01187878787878788,0.02484848484848485,11099,8369,12,12,dem,6.7,FALSE,687.5,697.4166666666666,-9.916666666666629,-1.4219142071932078
OK,40,Oklahoma,05000US40079,Le Flore County,49885,37892,916,1900,1190,3380,0.024173968119919773,0.05014251029241001,50056,37772,35,37,dem,6.7,FALSE,1024.1081081081081,1079.2,-55.09189189189192,-5.104882495542245
OK,40,Oklahoma,05000US40081,Lincoln County,34640,26115,486,613,619,1061,0.018609994256174614,0.0234730997511009,34106,25462,18,20,dem,6.7,FALSE,1305.75,1414.5555555555557,-108.80555555555566,-7.691854528316713
OK,40,Oklahoma,05000US40083,Logan County,45171,34468,3285,1576,4030,2512,0.095305790878496,0.04572356968782639,41982,31608,18,20,dem,6.7,FALSE,1723.4,1756,-32.59999999999991,-1.8564920273348466
OK,40,Oklahoma,05000US40085,Love County,9768,7298,123,789,168,1402,0.016853932584269662,0.1081118114551932,9404,7139,10,11,dem,6.7,FALSE,663.4545454545455,713.9,-50.44545454545448,-7.066179373225169
OK,40,Oklahoma,05000US40087,McClain County,37222,27603,224,1712,357,2842,0.008115059957251024,0.06202224395898996,34471,25308,27,26,dem,6.7,FALSE,1061.6538461538462,937.3333333333334,124.32051282051282,13.263212605317868
OK,40,Oklahoma,05000US40089,McCurtain County,33071,24628,2013,949,2709,1833,0.08173623517947053,0.03853337664446971,33144,24473,28,28,dem,6.7,FALSE,879.5714285714286,874.0357142857143,5.535714285714221,0.6333510399215387
OK,40,Oklahoma,05000US40091,McIntosh County,20161,16049,506,316,676,509,0.031528444139821796,0.01968970029285314,20266,15972,12,13,dem,6.7,FALSE,1234.5384615384614,1331,-96.46153846153857,-7.247298156389073
OK,40,Oklahoma,05000US40093,Major County,7721,5748,38,386,38,702,0.006610995128740431,0.06715379262352122,7563,5756,6,6,dem,6.7,FALSE,958,959.3333333333334,-1.3333333333333712,-0.13898540653231806
OK,40,Oklahoma,05000US40095,Marshall County,16079,12267,152,1577,232,2647,0.012390967636749002,0.12855628923127088,15774,11919,11,11,dem,6.7,FALSE,1115.1818181818182,1083.5454545454545,31.63636363636374,2.91970802919709
