state	election_date	jurisdiction_type	county_name	precinct_id	municipality	name	address	In_Ohio	long	lat	geometry
OH	2012-11-06	county	CUYAHOGA	18-P-BAA	CLEVELAND	FRANKLIN CIRCLE CHRISTIAN CHURCH	1688 FULTON ROAD, CLEVELAND, OH, 44113	TRUE	-81.7090327	41.4868405	c(-81.7090327, 41.4868405)
OH	2012-11-06	county	CUYAHOGA	18-P-BAC	CLEVELAND	LUIS MUNOZ MARIN MIDDLE SCHOOL	1701 CASTLE AVENUE, CLEVELAND, OH, 44113	TRUE	-81.694321	41.4710262	c(-81.694321, 41.4710262)
OH	2012-11-06	county	CUYAHOGA	18-P-BAE	CLEVELAND	LUIS MUNOZ MARIN MIDDLE SCHOOL	1701 CASTLE AVENUE, CLEVELAND, OH, 44113	TRUE	-81.694321	41.4710262	c(-81.694321, 41.4710262)
OH	2012-11-06	county	CUYAHOGA	18-P-BAG	CLEVELAND	LINCOLN WEST HIGH SCHOOL	3202 WEST 30TH STREET, CLEVELAND, OH, 44109	TRUE	-81.7022118	41.4662595	c(-81.7022118, 41.4662595)
OH	2012-11-06	county	CUYAHOGA	18-P-BAI	CLEVELAND	BOYS & GIRLS CLUB OF CLEVE WD 14	3340 TROWBRIDGE AVE, CLEVELAND, OH, 44109	TRUE	-81.7061375	41.4622915	c(-81.7061375, 41.4622915)
OH	2012-11-06	county	CUYAHOGA	18-P-BAJ	CLEVELAND	BOYS & GIRLS CLUB OF CLEVE WD 14	3340 TROWBRIDGE AVE, CLEVELAND, OH, 44109	TRUE	-81.7061375	41.4622915	c(-81.7061375, 41.4622915)
OH	2012-11-06	county	CUYAHOGA	18-P-BAL	CLEVELAND	BOYS & GIRLS CLUB OF CLEVE WD 14	3340 TROWBRIDGE AVE, CLEVELAND, OH, 44109	TRUE	-81.7061375	41.4622915	c(-81.7061375, 41.4622915)
OH	2012-11-06	county	CUYAHOGA	18-P-BAM	CLEVELAND	SALVATION ARMY, CLARK	4400 CLARK AVENUE, CLEVELAND, OH, 44109	TRUE	-81.7168765	41.4700836	c(-81.7168765, 41.4700836)
OH	2012-11-06	county	CUYAHOGA	18-P-BAN	CLEVELAND	BOYS & GIRLS CLUB OF CLEVE WD 14	3340 TROWBRIDGE AVE, CLEVELAND, OH, 44109	TRUE	-81.7061375	41.4622915	c(-81.7061375, 41.4622915)
OH	2012-11-06	county	CUYAHOGA	18-P-BAO	CLEVELAND	WALTON ELEMENTARY SCHOOL	3409 WALTON AVENUE, CLEVELAND, OH, 44113	TRUE	-81.7058714	41.4705087	c(-81.7058714, 41.4705087)
OH	2012-11-06	county	CUYAHOGA	18-P-BAQ	CLEVELAND	WALTON ELEMENTARY SCHOOL	3409 WALTON AVENUE, CLEVELAND, OH, 44113	TRUE	-81.7058714	41.4705087	c(-81.7058714, 41.4705087)
OH	2012-11-06	county	CUYAHOGA	18-P-BAR	CLEVELAND	SALVATION ARMY, CLARK	4400 CLARK AVENUE, CLEVELAND, OH, 44109	TRUE	-81.7168765	41.4700836	c(-81.7168765, 41.4700836)
OH	2012-11-06	county	CUYAHOGA	18-P-BAS	CLEVELAND	V. F. W. POST #2850	3296 WEST 61ST STREET, CLEVELAND, OH, 44102	TRUE	-81.7279103	41.4641871	c(-81.7279103, 41.4641871)
OH	2012-11-06	county	CUYAHOGA	18-P-BAT	CLEVELAND	LINCOLN WEST HIGH SCHOOL	3202 WEST 30TH STREET, CLEVELAND, OH, 44109	TRUE	-81.7022118	41.4662595	c(-81.7022118, 41.4662595)
OH	2012-11-06	county	CUYAHOGA	18-P-BAU	CLEVELAND	SALVATION ARMY, CLARK	4400 CLARK AVENUE, CLEVELAND, OH, 44109	TRUE	-81.7168765	41.4700836	c(-81.7168765, 41.4700836)
OH	2012-11-06	county	CUYAHOGA	18-P-BBB	CLEVELAND	FULTON BRANCH LIBRARY	3545 FULTON ROAD, CLEVELAND, OH, 44109	TRUE	-81.7127529	41.4579558	c(-81.7127529, 41.4579558)
OH	2012-11-06	county	CUYAHOGA	18-P-BBH	CLEVELAND	DENISON ELEMENTARY SCHOOL	3799 WEST 33RD STREET, CLEVELAND, OH, 44109	TRUE	-81.7043287	41.4516384	c(-81.7043287, 41.4516384)
OH	2012-11-06	county	CUYAHOGA	18-P-BBJ	CLEVELAND	DENISON ELEMENTARY SCHOOL	3799 WEST 33RD STREET, CLEVELAND, OH, 44109	TRUE	-81.7043287	41.4516384	c(-81.7043287, 41.4516384)
OH	2012-11-06	county	CUYAHOGA	18-P-BBN	CLEVELAND	BROOKLYN HTS.UN.CH. OF CHRIST	2005 WEST SCHAAF ROAD, CLEVELAND, OH, 44109	TRUE	-81.6963382	41.4288848	c(-81.6963382, 41.4288848)
OH	2012-11-06	county	CUYAHOGA	18-P-BBP	CLEVELAND	PEARL RD. UN D METHODIST CHURCH	4200 PEARL ROAD, CLEVELAND, OH, 44109	TRUE	-81.7059092	41.4413891	c(-81.7059092, 41.4413891)
OH	2012-11-06	county	CUYAHOGA	18-P-BBQ	CLEVELAND	DENISON ELEMENTARY SCHOOL	3799 WEST 33RD STREET, CLEVELAND, OH, 44109	TRUE	-81.7043287	41.4516384	c(-81.7043287, 41.4516384)
OH	2012-11-06	county	CUYAHOGA	18-P-BBR	CLEVELAND	VALLEY ROAD VILLA	4146 VALLEY ROAD, CLEVELAND, OH, 44109	TRUE	-81.6955478	41.441216	c(-81.6955478, 41.441216)
OH	2012-11-06	county	CUYAHOGA	18-P-BBT	CLEVELAND	BROOKLYN HTS.UN.CH. OF CHRIST	2005 WEST SCHAAF ROAD, CLEVELAND, OH, 44109	TRUE	-81.6963382	41.4288848	c(-81.6963382, 41.4288848)
OH	2012-11-06	county	CUYAHOGA	18-P-BBU	CLEVELAND	BROOKLYN HTS.UN.CH. OF CHRIST	2005 WEST SCHAAF ROAD, CLEVELAND, OH, 44109	TRUE	-81.6963382	41.4288848	c(-81.6963382, 41.4288848)
OH	2012-11-06	county	CUYAHOGA	18-P-BBW	CLEVELAND	VALLEY ROAD VILLA	4146 VALLEY ROAD, CLEVELAND, OH, 44109	TRUE	-81.6955478	41.441216	c(-81.6955478, 41.441216)
OH	2012-11-06	county	CUYAHOGA	18-P-BBX	CLEVELAND	PEARL RD. UN D METHODIST CHURCH	4200 PEARL ROAD, CLEVELAND, OH, 44109	TRUE	-81.7059092	41.4413891	c(-81.7059092, 41.4413891)
OH	2012-11-06	county	CUYAHOGA	18-P-BBZ	CLEVELAND	GLORIA DEI EVANG. LUTH. CHURCH	5801 MEMPHIS AVENUE, CLEVELAND, OH, 44144	TRUE	-81.7276224	41.4395595	c(-81.7276224, 41.4395595)
OH	2012-11-06	county	CUYAHOGA	18-P-BCI	CLEVELAND	WESTSIDE SACHSENHEIM HALL	7001 DENISON AVENUE, CLEVELAND, OH, 44102	TRUE	-81.736118	41.4614418	c(-81.736118, 41.4614418)
OH	2012-11-06	county	CUYAHOGA	18-P-BCO	CLEVELAND	GLORIA DEI EVANG. LUTH. CHURCH	5801 MEMPHIS AVENUE, CLEVELAND, OH, 44144	TRUE	-81.7276224	41.4395595	c(-81.7276224, 41.4395595)
OH	2012-11-06	county	CUYAHOGA	18-P-BCS	CLEVELAND	GLORIA DEI EVANG. LUTH. CHURCH	5801 MEMPHIS AVENUE, CLEVELAND, OH, 44144	TRUE	-81.7276224	41.4395595	c(-81.7276224, 41.4395595)
OH	2012-11-06	county	CUYAHOGA	18-P-BCU	CLEVELAND	AMERICAN LEGION POST	4910 MEMPHIS AVENUE, CLEVELAND, OH, 44144	TRUE	-81.7206203	41.4401933	c(-81.7206203, 41.4401933)
OH	2012-11-06	county	CUYAHOGA	18-P-BCW	CLEVELAND	AMERICAN LEGION POST	4910 MEMPHIS AVENUE, CLEVELAND, OH, 44144	TRUE	-81.7206203	41.4401933	c(-81.7206203, 41.4401933)
OH	2012-11-06	county	CUYAHOGA	18-P-BCY	CLEVELAND	AMERICAN LEGION POST	4910 MEMPHIS AVENUE, CLEVELAND, OH, 44144	TRUE	-81.7206203	41.4401933	c(-81.7206203, 41.4401933)
OH	2012-11-06	county	CUYAHOGA	18-P-BCZ	CLEVELAND	PEARL RD. UN D METHODIST CHURCH	4200 PEARL ROAD, CLEVELAND, OH, 44109	TRUE	-81.7059092	41.4413891	c(-81.7059092, 41.4413891)
OH	2012-11-06	county	CUYAHOGA	18-P-BDA	CLEVELAND	CHARLES A. MOONEY MIDDLE SCHOOL	3213 MONTCLAIR AVENUE, CLEVELAND, OH, 44109	TRUE	-81.7058156	41.4353286	c(-81.7058156, 41.4353286)
OH	2012-11-06	county	CUYAHOGA	18-P-BDB	CLEVELAND	ST. LEO PARISH COMMUNITY CENTER	4940 BROADVIEW ROAD, CLEVELAND, OH, 44109	TRUE	-81.6968832	41.422284	c(-81.6968832, 41.422284)
OH	2012-11-06	county	CUYAHOGA	18-P-BDC	CLEVELAND	ST. LEO PARISH COMMUNITY CENTER	4940 BROADVIEW ROAD, CLEVELAND, OH, 44109	TRUE	-81.6968832	41.422284	c(-81.6968832, 41.422284)
OH	2012-11-06	county	CUYAHOGA	18-P-BDE	CLEVELAND	ST. LEO PARISH COMMUNITY CENTER	4940 BROADVIEW ROAD, CLEVELAND, OH, 44109	TRUE	-81.6968832	41.422284	c(-81.6968832, 41.422284)
OH	2012-11-06	county	CUYAHOGA	18-P-BDF	CLEVELAND	CLEVELAND KOREAN PRESB. CHURCH	4839 PEARL ROAD, CLEVELAND, OH, 44109	TRUE	-81.7196399	41.4253844	c(-81.7196399, 41.4253844)
OH	2012-11-06	county	CUYAHOGA	18-P-BDG	CLEVELAND	ST. LEO PARISH COMMUNITY CENTER	4940 BROADVIEW ROAD, CLEVELAND, OH, 44109	TRUE	-81.6968832	41.422284	c(-81.6968832, 41.422284)
OH	2012-11-06	county	CUYAHOGA	18-P-BDH	CLEVELAND	CLEVELAND KOREAN PRESB. CHURCH	4839 PEARL ROAD, CLEVELAND, OH, 44109	TRUE	-81.7196399	41.4253844	c(-81.7196399, 41.4253844)
OH	2012-11-06	county	CUYAHOGA	18-P-BDI	CLEVELAND	CLEVELAND KOREAN PRESB. CHURCH	4839 PEARL ROAD, CLEVELAND, OH, 44109	TRUE	-81.7196399	41.4253844	c(-81.7196399, 41.4253844)
OH	2012-11-06	county	CUYAHOGA	18-P-BDQ	CLEVELAND	WESTSIDE SACHSENHEIM HALL	7001 DENISON AVENUE, CLEVELAND, OH, 44102	TRUE	-81.736118	41.4614418	c(-81.736118, 41.4614418)
OH	2012-11-06	county	CUYAHOGA	18-P-BDS	CLEVELAND	LIVING FAITH CHURCH OF GOD IN CHRIST	7115 DEARBORN AVENUE, CLEVELAND, OH, 44102	TRUE	-81.7351828	41.4657691	c(-81.7351828, 41.4657691)
OH	2012-11-06	county	CUYAHOGA	18-P-BDV	CLEVELAND	V. F. W. POST #2850	3296 WEST 61ST STREET, CLEVELAND, OH, 44102	TRUE	-81.7279103	41.4641871	c(-81.7279103, 41.4641871)
OH	2012-11-06	county	CUYAHOGA	18-P-BDW	CLEVELAND	MICHAEL ZONE RECREATION CENTER	6301 LORAIN AVENUE, CLEVELAND, OH, 44102	TRUE	-81.7289361	41.4743218	c(-81.7289361, 41.4743218)
OH	2012-11-06	county	CUYAHOGA	18-P-BDX	CLEVELAND	MICHAEL ZONE RECREATION CENTER	6301 LORAIN AVENUE, CLEVELAND, OH, 44102	TRUE	-81.7289361	41.4743218	c(-81.7289361, 41.4743218)
OH	2012-11-06	county	CUYAHOGA	18-P-BDY	CLEVELAND	WAVERLY ELEMENTARY SCHOOL	1810 WEST 54TH STREET, CLEVELAND, OH, 44102	TRUE	-81.7243827	41.4822872	c(-81.7243827, 41.4822872)
OH	2012-11-06	county	CUYAHOGA	18-P-BDZ	CLEVELAND	WAVERLY ELEMENTARY SCHOOL	1810 WEST 54TH STREET, CLEVELAND, OH, 44102	TRUE	-81.7243827	41.4822872	c(-81.7243827, 41.4822872)
OH	2012-11-06	county	CUYAHOGA	18-P-BEA	CLEVELAND	WAVERLY ELEMENTARY SCHOOL	1810 WEST 54TH STREET, CLEVELAND, OH, 44102	TRUE	-81.7243827	41.4822872	c(-81.7243827, 41.4822872)
OH	2012-11-06	county	CUYAHOGA	18-P-BEB	CLEVELAND	OUR LADY OF MT. CARMEL CHURCH	6928 DETROIT AVENUE, CLEVELAND, OH, 44102	TRUE	-81.7331893	41.4836557	c(-81.7331893, 41.4836557)
OH	2012-11-06	county	CUYAHOGA	18-P-BEC	CLEVELAND	OUR LADY OF MT. CARMEL CHURCH	6928 DETROIT AVENUE, CLEVELAND, OH, 44102	TRUE	-81.7331893	41.4836557	c(-81.7331893, 41.4836557)
OH	2012-11-06	county	CUYAHOGA	18-P-BED	CLEVELAND	JOSEPH GALLAGHER MIDDLE SCHOOL	6601 FRANKLIN BOULEVARD, CLEVELAND, OH, 44102	TRUE	-81.7314077	41.4808525	c(-81.7314077, 41.4808525)
OH	2012-11-06	county	CUYAHOGA	18-P-BEF	CLEVELAND	JOSEPH GALLAGHER MIDDLE SCHOOL	6601 FRANKLIN BOULEVARD, CLEVELAND, OH, 44102	TRUE	-81.7314077	41.4808525	c(-81.7314077, 41.4808525)
OH	2012-11-06	county	CUYAHOGA	18-P-BEG	CLEVELAND	MICHAEL ZONE RECREATION CENTER	6301 LORAIN AVENUE, CLEVELAND, OH, 44102	TRUE	-81.7289361	41.4743218	c(-81.7289361, 41.4743218)
OH	2012-11-06	county	CUYAHOGA	18-P-BEH	CLEVELAND	LIVING FAITH CHURCH OF GOD IN CHRIST	7115 DEARBORN AVENUE, CLEVELAND, OH, 44102	TRUE	-81.7351828	41.4657691	c(-81.7351828, 41.4657691)
OH	2012-11-06	county	CUYAHOGA	18-P-BES	CLEVELAND	KIRBY MANOR APARTMENTS	11500 DETROIT, CLEVELAND, OH, 44102	TRUE	-81.7666652	41.483351999999996	c(-81.7666652, 41.483352)
OH	2012-11-06	county	CUYAHOGA	18-P-BEV	CLEVELAND	LOUISA MAY ALCOTT ELEM. SCHOOL	10308 BALTIC ROAD, CLEVELAND, OH, 44102	TRUE	-81.7567398	41.4826731	c(-81.7567398, 41.4826731)
OH	2012-11-06	county	CUYAHOGA	18-P-BEW	CLEVELAND	CUDELL RECREATION CENTER	1910 WEST BOULEVARD, CLEVELAND, OH, 44102	TRUE	-81.7524411	41.4791354	c(-81.7524411, 41.4791354)
OH	2012-11-06	county	CUYAHOGA	18-P-BEY	CLEVELAND	KIRBY MANOR APARTMENTS	11500 DETROIT, CLEVELAND, OH, 44102	TRUE	-81.7666652	41.483351999999996	c(-81.7666652, 41.483352)
OH	2012-11-06	county	CUYAHOGA	18-P-BEZ	CLEVELAND	LOUISA MAY ALCOTT ELEM. SCHOOL	10308 BALTIC ROAD, CLEVELAND, OH, 44102	TRUE	-81.7567398	41.4826731	c(-81.7567398, 41.4826731)
OH	2012-11-06	county	CUYAHOGA	18-P-BFA	CLEVELAND	CUDELL RECREATION CENTER	1910 WEST BOULEVARD, CLEVELAND, OH, 44102	TRUE	-81.7524411	41.4791354	c(-81.7524411, 41.4791354)
OH	2012-11-06	county	CUYAHOGA	18-P-BFB	CLEVELAND	CUDELL RECREATION CENTER	1910 WEST BOULEVARD, CLEVELAND, OH, 44102	TRUE	-81.7524411	41.4791354	c(-81.7524411, 41.4791354)
OH	2012-11-06	county	CUYAHOGA	18-P-BFC	CLEVELAND	CUDELL RECREATION CENTER	1910 WEST BOULEVARD, CLEVELAND, OH, 44102	TRUE	-81.7524411	41.4791354	c(-81.7524411, 41.4791354)
OH	2012-11-06	county	CUYAHOGA	18-P-BFD	CLEVELAND	CUDELL RECREATION CENTER	1910 WEST BOULEVARD, CLEVELAND, OH, 44102	TRUE	-81.7524411	41.4791354	c(-81.7524411, 41.4791354)
OH	2012-11-06	county	CUYAHOGA	18-P-BFF	CLEVELAND	HALLORAN SKATING RINK	11815 LINNET AVENUE, CLEVELAND, OH, 44111	TRUE	-81.7710231	41.4561913	c(-81.7710231, 41.4561913)
OH	2012-11-06	county	CUYAHOGA	18-P-BFH	CLEVELAND	WESTSIDE SACHSENHEIM HALL	7001 DENISON AVENUE, CLEVELAND, OH, 44102	TRUE	-81.736118	41.4614418	c(-81.736118, 41.4614418)
OH	2012-11-06	county	CUYAHOGA	18-P-BFI	CLEVELAND	LORAIN BRANCH LIBRARY	8216 LORAIN AVENUE, CLEVELAND, OH, 44102	TRUE	-81.7415747	41.4711386	c(-81.7415747, 41.4711386)
OH	2012-11-06	county	CUYAHOGA	18-P-BFJ	CLEVELAND	LORAIN BRANCH LIBRARY	8216 LORAIN AVENUE, CLEVELAND, OH, 44102	TRUE	-81.7415747	41.4711386	c(-81.7415747, 41.4711386)
OH	2012-11-06	county	CUYAHOGA	18-P-BFK	CLEVELAND	SIMPSON UN D METHODIST CHURCH	8519 CLARK AVENUE, CLEVELAND, OH, 44102	TRUE	-81.74345	41.4691899	c(-81.74345, 41.4691899)
OH	2012-11-06	county	CUYAHOGA	18-P-BFL	CLEVELAND	BEIT HANINA SOCIAL CLUB	10301 LORAIN AVENUE, CLEVELAND, OH, 44111	TRUE	-81.7566971	41.4655498	c(-81.7566971, 41.4655498)
OH	2012-11-06	county	CUYAHOGA	18-P-BFX	CLEVELAND	SECOND CALVARY BAPTIST CHURCH	12017 EMERY AVENUE, CLEVELAND, OH, 44135	TRUE	-81.7720039	41.4438784	c(-81.7720039, 41.4438784)
OH	2012-11-06	county	CUYAHOGA	18-P-BFZ	CLEVELAND	SECOND CALVARY BAPTIST CHURCH	12017 EMERY AVENUE, CLEVELAND, OH, 44135	TRUE	-81.7720039	41.4438784	c(-81.7720039, 41.4438784)
OH	2012-11-06	county	CUYAHOGA	18-P-BGD	CLEVELAND	HALLORAN SKATING RINK	11815 LINNET AVENUE, CLEVELAND, OH, 44111	TRUE	-81.7710231	41.4561913	c(-81.7710231, 41.4561913)
OH	2012-11-06	county	CUYAHOGA	18-P-BGE	CLEVELAND	HALLORAN SKATING RINK	11815 LINNET AVENUE, CLEVELAND, OH, 44111	TRUE	-81.7710231	41.4561913	c(-81.7710231, 41.4561913)
OH	2012-11-06	county	CUYAHOGA	18-P-BGG	CLEVELAND	HALLORAN SKATING RINK	11815 LINNET AVENUE, CLEVELAND, OH, 44111	TRUE	-81.7710231	41.4561913	c(-81.7710231, 41.4561913)
OH	2012-11-06	county	CUYAHOGA	18-P-BGH	CLEVELAND	HALLORAN SKATING RINK	11815 LINNET AVENUE, CLEVELAND, OH, 44111	TRUE	-81.7710231	41.4561913	c(-81.7710231, 41.4561913)
OH	2012-11-06	county	CUYAHOGA	18-P-BGI	CLEVELAND	HALLORAN SKATING RINK	11815 LINNET AVENUE, CLEVELAND, OH, 44111	TRUE	-81.7710231	41.4561913	c(-81.7710231, 41.4561913)
OH	2012-11-06	county	CUYAHOGA	18-P-BGK	CLEVELAND	BEIT HANINA SOCIAL CLUB	10301 LORAIN AVENUE, CLEVELAND, OH, 44111	TRUE	-81.7566971	41.4655498	c(-81.7566971, 41.4655498)
OH	2012-11-06	county	CUYAHOGA	18-P-BGL	CLEVELAND	BEIT HANINA SOCIAL CLUB	10301 LORAIN AVENUE, CLEVELAND, OH, 44111	TRUE	-81.7566971	41.4655498	c(-81.7566971, 41.4655498)
OH	2012-11-06	county	CUYAHOGA	18-P-BGM	CLEVELAND	CUDELL RECREATION CENTER	1910 WEST BOULEVARD, CLEVELAND, OH, 44102	TRUE	-81.7524411	41.4791354	c(-81.7524411, 41.4791354)
OH	2012-11-06	county	CUYAHOGA	18-P-BGN	CLEVELAND	LOUISA MAY ALCOTT ELEM. SCHOOL	10308 BALTIC ROAD, CLEVELAND, OH, 44102	TRUE	-81.7567398	41.4826731	c(-81.7567398, 41.4826731)
OH	2012-11-06	county	CUYAHOGA	18-P-BGO	CLEVELAND	EASTMAN BRANCH LIBRARY	11602 LORAIN AVENUE, CLEVELAND, OH, 44111	TRUE	-81.7678307	41.462478	c(-81.7678307, 41.462478)
OH	2012-11-06	county	CUYAHOGA	18-P-BGP	CLEVELAND	EASTMAN BRANCH LIBRARY	11602 LORAIN AVENUE, CLEVELAND, OH, 44111	TRUE	-81.7678307	41.462478	c(-81.7678307, 41.462478)
OH	2012-11-06	county	CUYAHOGA	18-P-BGQ	CLEVELAND	EASTMAN BRANCH LIBRARY	11602 LORAIN AVENUE, CLEVELAND, OH, 44111	TRUE	-81.7678307	41.462478	c(-81.7678307, 41.462478)
OH	2012-11-06	county	CUYAHOGA	18-P-BGY	CLEVELAND	RIVERSIDE ELEMENTARY SCHOOL	14601 MONTROSE AVENUE, CLEVELAND, OH, 44111	TRUE	-81.796911	41.4642914	c(-81.796911, 41.4642914)
OH	2012-11-06	county	CUYAHOGA	18-P-BHA	CLEVELAND	V.F.W. POST# 387	3580 WEST 140TH STREET, CLEVELAND, OH, 44111	TRUE	-81.7907034	41.4557937	c(-81.7907034, 41.4557937)
OH	2012-11-06	county	CUYAHOGA	18-P-BHC	CLEVELAND	RIVERSIDE ELEMENTARY SCHOOL	14601 MONTROSE AVENUE, CLEVELAND, OH, 44111	TRUE	-81.796911	41.4642914	c(-81.796911, 41.4642914)
OH	2012-11-06	county	CUYAHOGA	18-P-BHE	CLEVELAND	V.F.W. POST# 387	3580 WEST 140TH STREET, CLEVELAND, OH, 44111	TRUE	-81.7907034	41.4557937	c(-81.7907034, 41.4557937)
OH	2012-11-06	county	CUYAHOGA	18-P-BHG	CLEVELAND	V.F.W. POST# 387	3580 WEST 140TH STREET, CLEVELAND, OH, 44111	TRUE	-81.7907034	41.4557937	c(-81.7907034, 41.4557937)
OH	2012-11-06	county	CUYAHOGA	18-P-BHK	CLEVELAND	ARTEMUS WARD	4315 WEST 140TH STREET, CLEVELAND, OH, 44135	TRUE	-81.7901861	41.4363846	c(-81.7901861, 41.4363846)
OH	2012-11-06	county	CUYAHOGA	18-P-BHM	CLEVELAND	PURITAS LUTHERAN CHURCH	13812 BELLAIRE ROAD, CLEVELAND, OH, 44135	TRUE	-81.7872969	41.43451	c(-81.7872969, 41.43451)
OH	2012-11-06	county	CUYAHOGA	18-P-BHO	CLEVELAND	PURITAS LUTHERAN CHURCH	13812 BELLAIRE ROAD, CLEVELAND, OH, 44135	TRUE	-81.7872969	41.43451	c(-81.7872969, 41.43451)
OH	2012-11-06	county	CUYAHOGA	18-P-BHP	CLEVELAND	WEST PARK SLOVENIAN HOME	4583 WEST 130TH STREET, CLEVELAND, OH, 44135	TRUE	-81.7797631	41.4295311	c(-81.7797631, 41.4295311)
OH	2012-11-06	county	CUYAHOGA	18-P-BHQ	CLEVELAND	WEST PARK SLOVENIAN HOME	4583 WEST 130TH STREET, CLEVELAND, OH, 44135	TRUE	-81.7797631	41.4295311	c(-81.7797631, 41.4295311)
OH	2012-11-06	county	CUYAHOGA	18-P-BHS	CLEVELAND	BELLAIRE-PURITAS DEVELOPMENT CORP	14703 PURITAS AVENUE, CLEVELAND, OH, 44135	TRUE	-81.7984893	41.4333392	c(-81.7984893, 41.4333392)
OH	2012-11-06	county	CUYAHOGA	18-P-BHT	CLEVELAND	PURITAS LUTHERAN CHURCH	13812 BELLAIRE ROAD, CLEVELAND, OH, 44135	TRUE	-81.7872969	41.43451	c(-81.7872969, 41.43451)
OH	2012-11-06	county	CUYAHOGA	18-P-BHU	CLEVELAND	WESTSIDE HUNGARIAN REFORMED CHURCH	15300 PURITAS AVENUE, CLEVELAND, OH, 44135	TRUE	-81.8032688	41.4344019	c(-81.8032688, 41.4344019)
OH	2012-11-06	county	CUYAHOGA	18-P-BHV	CLEVELAND	WESTSIDE HUNGARIAN REFORMED CHURCH	15300 PURITAS AVENUE, CLEVELAND, OH, 44135	TRUE	-81.8032688	41.4344019	c(-81.8032688, 41.4344019)
OH	2012-11-06	county	CUYAHOGA	18-P-BHY	CLEVELAND	CLARA E. WESTROPP MIDDLE SCHOOL	19101 PURITAS AVENUE, CLEVELAND, OH, 44135	TRUE	-81.8305803	41.43348	c(-81.8305803, 41.43348)
OH	2012-11-06	county	CUYAHOGA	18-P-BHZ	CLEVELAND	CLARA E. WESTROPP MIDDLE SCHOOL	19101 PURITAS AVENUE, CLEVELAND, OH, 44135	TRUE	-81.8305803	41.43348	c(-81.8305803, 41.43348)
OH	2012-11-06	county	CUYAHOGA	18-P-BIG	CLEVELAND	ST. MEL HALL	14436 TRISKETT ROAD, CLEVELAND, OH, 44111	TRUE	-81.7949026	41.4615042	c(-81.7949026, 41.4615042)
OH	2012-11-06	county	CUYAHOGA	18-P-BII	CLEVELAND	ST. MEL HALL	14436 TRISKETT ROAD, CLEVELAND, OH, 44111	TRUE	-81.7949026	41.4615042	c(-81.7949026, 41.4615042)
OH	2012-11-06	county	CUYAHOGA	18-P-BIM	CLEVELAND	V.F.W. POST #2533	3791 WEST 150TH STREET, CLEVELAND, OH, 44111	TRUE	-81.8008838	41.4513187	c(-81.8008838, 41.4513187)
OH	2012-11-06	county	CUYAHOGA	18-P-BIO	CLEVELAND	YMCA WESTPARK	15501 LORAIN AVE, CLEVELAND, OH, 44111	TRUE	-81.8058361	41.4516808	c(-81.8058361, 41.4516808)
OH	2012-11-06	county	CUYAHOGA	18-P-BIU	CLEVELAND	GARFIELD ELEMENTARY SCHOOL	3800 WEST 140TH STREET, CLEVELAND, OH, 44111	TRUE	-81.791499	41.4501505	c(-81.791499, 41.4501505)
OH	2012-11-06	county	CUYAHOGA	18-P-BIW	CLEVELAND	V.F.W. POST #2533	3791 WEST 150TH STREET, CLEVELAND, OH, 44111	TRUE	-81.8008838	41.4513187	c(-81.8008838, 41.4513187)
OH	2012-11-06	county	CUYAHOGA	18-P-BIY	CLEVELAND	OUR LADY OF ANGELS LINUS HALL	3600 ROCKY RIVER DRIVE, CLEVELAND, OH, 44111	TRUE	-81.8163598	41.4552607	c(-81.8163598, 41.4552607)
OH	2012-11-06	county	CUYAHOGA	18-P-BJA	CLEVELAND	OUR LADY OF ANGELS LINUS HALL	3600 ROCKY RIVER DRIVE, CLEVELAND, OH, 44111	TRUE	-81.8163598	41.4552607	c(-81.8163598, 41.4552607)
OH	2012-11-06	county	CUYAHOGA	18-P-BJC	CLEVELAND	OUR LADY OF ANGELS LINUS HALL	3600 ROCKY RIVER DRIVE, CLEVELAND, OH, 44111	TRUE	-81.8163598	41.4552607	c(-81.8163598, 41.4552607)
OH	2012-11-06	county	CUYAHOGA	18-P-BJF	CLEVELAND	GUNNING PARK RECREATION CENTER	16700 PURITAS AVENUE, CLEVELAND, OH, 44135	TRUE	-81.8136406	41.4347198	c(-81.8136406, 41.4347198)
OH	2012-11-06	county	CUYAHOGA	18-P-BJG	CLEVELAND	GUNNING PARK RECREATION CENTER	16700 PURITAS AVENUE, CLEVELAND, OH, 44135	TRUE	-81.8136406	41.4347198	c(-81.8136406, 41.4347198)
OH	2012-11-06	county	CUYAHOGA	18-P-BJI	CLEVELAND	YMCA WESTPARK	15501 LORAIN AVE, CLEVELAND, OH, 44111	TRUE	-81.8058361	41.4516808	c(-81.8058361, 41.4516808)
OH	2012-11-06	county	CUYAHOGA	18-P-BJJ	CLEVELAND	YMCA WESTPARK	15501 LORAIN AVE, CLEVELAND, OH, 44111	TRUE	-81.8058361	41.4516808	c(-81.8058361, 41.4516808)
OH	2012-11-06	county	CUYAHOGA	18-P-BJK	CLEVELAND	GUNNING PARK RECREATION CENTER	16700 PURITAS AVENUE, CLEVELAND, OH, 44135	TRUE	-81.8136406	41.4347198	c(-81.8136406, 41.4347198)
OH	2012-11-06	county	CUYAHOGA	18-P-BJM	CLEVELAND	CLARA E. WESTROPP MIDDLE SCHOOL	19101 PURITAS AVENUE, CLEVELAND, OH, 44135	TRUE	-81.8305803	41.43348	c(-81.8305803, 41.43348)
