state	election_date	jurisdiction_type	county_name	precinct_id	municipality	name	address	lat	long
OH	2016-11-08	county	CUYAHOGA	18-P-CJY	PARMA	NORMANDY HIGH SCHOOL	2500 W PLEASANT VALLEY RD, PARMA, OH, 44134	41.3621504	-81.6981282
OH	2016-11-08	county	CUYAHOGA	18-P-CKE	PARMA	PLEASANT VALLEY ELEM. SCHOOL	9906 W PLEASANT VALLEY RD, PARMA, OH, 44130	41.3652876	-81.7551159
OH	2016-11-08	county	CUYAHOGA	18-P-CKF	PARMA	PLEASANT VALLEY ELEM. SCHOOL	9906 W PLEASANT VALLEY RD, PARMA, OH, 44130	41.3652876	-81.7551159
OH	2016-11-08	county	CUYAHOGA	18-P-CKH	PARMA	PLEASANT VALLEY ELEM. SCHOOL	9906 W PLEASANT VALLEY RD, PARMA, OH, 44130	41.3652876	-81.7551159
OH	2016-11-08	county	CUYAHOGA	18-P-CKI	PARMA	BETHEL TEMPLE	12901 W PLEASANT VALLEY RD, PARMA, OH, 44130	41.3626344	-81.7798522
OH	2016-11-08	county	CUYAHOGA	18-P-CKL	PARMA	BETHEL TEMPLE	12901 W PLEASANT VALLEY RD, PARMA, OH, 44130	41.3626344	-81.7798522
OH	2016-11-08	county	CUYAHOGA	18-P-CKM	PARMA	BETHEL TEMPLE	12901 W PLEASANT VALLEY RD, PARMA, OH, 44130	41.3626344	-81.7798522
OH	2016-11-08	county	CUYAHOGA	18-P-CKT	PARMA	RIDGEWOOD UN. METHODIST CHURCH	6330 RIDGE RD, PARMA, OH, 44129	41.3911659	-81.7353695
OH	2016-11-08	county	CUYAHOGA	18-P-CKV	PARMA	DONNA SMALLWOOD ACTIVITIES CENTER	7001 W RIDGEWOOD DR, PARMA, OH, 44129	41.383202	-81.7330374
OH	2016-11-08	county	CUYAHOGA	18-P-CKW	PARMA	DONNA SMALLWOOD ACTIVITIES CENTER	7001 W RIDGEWOOD DR, PARMA, OH, 44129	41.383202	-81.7330374
OH	2016-11-08	county	CUYAHOGA	18-P-CKY	PARMA	RENWOOD ELEMENTARY SCHOOL	8020 DEERFIELD DR, PARMA, OH, 44129	41.3976706	-81.7401993
OH	2016-11-08	county	CUYAHOGA	18-P-CLB	PARMA	DONNA SMALLWOOD ACTIVITIES CENTER	7001 W RIDGEWOOD DR, PARMA, OH, 44129	41.383202	-81.7330374
OH	2016-11-08	county	CUYAHOGA	18-P-CLH	PARMA	ST. ANTHONYS SCHOOL	6750 STATE RD, PARMA, OH, 44134	41.3811932	-81.7130094
OH	2016-11-08	county	CUYAHOGA	18-P-CLI	PARMA	ELKS HALL	2300 SNOW RD, PARMA, OH, 44134	41.40644	-81.69886
OH	2016-11-08	county	CUYAHOGA	18-P-CLK	PARMA	SHILOH MIDDLE SCHOOL	2303 GRANTWOOD DR, PARMA, OH, 44134	41.3960814	-81.6972719
OH	2016-11-08	county	CUYAHOGA	18-P-CLO	PARMA	SHILOH MIDDLE SCHOOL	2303 GRANTWOOD DR, PARMA, OH, 44134	41.3960814	-81.6972719
OH	2016-11-08	county	CUYAHOGA	18-P-CLP	PARMA	PARMA LIBRARY	6996 POWERS BLVD, PARMA, OH, 44129	41.3832988	-81.7319496
OH	2016-11-08	county	CUYAHOGA	18-P-CLQ	PARMA	ELKS HALL	2300 SNOW RD, PARMA, OH, 44134	41.40644	-81.69886
OH	2016-11-08	county	CUYAHOGA	18-P-CLZ	PARMA HEIGHTS	PARMA SOUTH PRESB. CHURCH	6155   PEARL RD, PARMA HEIGHTS, OH, 44130	41.3937358	-81.7565482
OH	2016-11-08	county	CUYAHOGA	18-P-CMB	PARMA HEIGHTS	VALLEY FORGE HIGH SCHOOL	9999 INDEPENDENCE BLVD, PARMA HEIGHTS, OH, 44130	41.3719899	-81.7552868
OH	2016-11-08	county	CUYAHOGA	18-P-CMD	PARMA HEIGHTS	VALLEY FORGE HIGH SCHOOL	9999 INDEPENDENCE BLVD, PARMA HEIGHTS, OH, 44130	41.3719899	-81.7552868
OH	2016-11-08	county	CUYAHOGA	18-P-CME	PARMA HEIGHTS	GREENBRIAR MIDDLE SCHOOL ANNEX	11810 HUFFMAN RD, PARMA HEIGHTS, OH, 44130	41.3964347	-81.7743336
OH	2016-11-08	county	CUYAHOGA	18-P-CMG	PARMA HEIGHTS	GREENBRIAR MIDDLE SCHOOL ANNEX	11810 HUFFMAN RD, PARMA HEIGHTS, OH, 44130	41.3964347	-81.7743336
OH	2016-11-08	county	CUYAHOGA	18-P-CMJ	PARMA HEIGHTS	PARMA HEIGHTS BAPTIST CHURCH	8971 W RIDGEWOOD DR, PARMA HEIGHTS, OH, 44130	41.3815305	-81.7478932
OH	2016-11-08	county	CUYAHOGA	18-P-CMK	PARMA HEIGHTS	GREENBRIAR MIDDLE SCHOOL ANNEX	11810 HUFFMAN RD, PARMA HEIGHTS, OH, 44130	41.3964347	-81.7743336
OH	2016-11-08	county	CUYAHOGA	18-P-CMM	PARMA HEIGHTS	PARMA HEIGHTS BAPTIST CHURCH	8971 W RIDGEWOOD DR, PARMA HEIGHTS, OH, 44130	41.3815305	-81.7478932
OH	2016-11-08	county	CUYAHOGA	18-P-CMO	PARMA HEIGHTS	PARMA HEIGHTS BAPTIST CHURCH	8971 W RIDGEWOOD DR, PARMA HEIGHTS, OH, 44130	41.3815305	-81.7478932
OH	2016-11-08	county	CUYAHOGA	18-P-CMP	PARMA HEIGHTS	PARMA SOUTH PRESB. CHURCH	6155   PEARL RD, PARMA HEIGHTS, OH, 44130	41.3937358	-81.7565482
OH	2016-11-08	county	CUYAHOGA	18-P-CMR	PARMA HEIGHTS	VALLEY FORGE HIGH SCHOOL	9999 INDEPENDENCE BLVD, PARMA HEIGHTS, OH, 44130	41.3719899	-81.7552868
OH	2016-11-08	county	CUYAHOGA	18-P-CMT	PARMA HEIGHTS	PARMA SOUTH PRESB. CHURCH	6155   PEARL RD, PARMA HEIGHTS, OH, 44130	41.3937358	-81.7565482
OH	2016-11-08	county	CUYAHOGA	18-P-CMY	PEPPER PIKE	THE CHURCH OF THE WEST. RESERVE	30500 FAIRMOUNT BLVD, PEPPER PIKE, OH, 44124	41.4915451	-81.4616768
OH	2016-11-08	county	CUYAHOGA	18-P-CMZ	PEPPER PIKE	THE CHURCH OF THE WEST. RESERVE	30500 FAIRMOUNT BLVD, PEPPER PIKE, OH, 44124	41.4915451	-81.4616768
OH	2016-11-08	county	CUYAHOGA	18-P-CNA	PEPPER PIKE	GARFIELD MEM. UN. METH. CHURCH	3650 LANDER RD, PEPPER PIKE, OH, 44124	41.4610838	-81.4638592
OH	2016-11-08	county	CUYAHOGA	18-P-CNB	PEPPER PIKE	GARFIELD MEM. UN. METH. CHURCH	3650 LANDER RD, PEPPER PIKE, OH, 44124	41.4610838	-81.4638592
OH	2016-11-08	county	CUYAHOGA	18-P-CNE	PEPPER PIKE	FRIENDSHIP CIRCLE OF CLEVELAND	27900 GATES MILLS RD, PEPPER PIKE, OH, 44124	41.4791074	-81.481346
OH	2016-11-08	county	CUYAHOGA	18-P-CNI	RICHMOND HEIGHTS	CHRISTIAN ASSEMBLY	25595 CHARDON RD, RICHMOND HEIGHTS, OH, 44143	41.5747945	-81.5011471
OH	2016-11-08	county	CUYAHOGA	18-P-CNJ	RICHMOND HEIGHTS	CHRISTIAN ASSEMBLY	25595 CHARDON RD, RICHMOND HEIGHTS, OH, 44143	41.5747945	-81.5011471
OH	2016-11-08	county	CUYAHOGA	18-P-CNM	RICHMOND HEIGHTS	KIWANIS LODGE	27285 HIGHLAND RD, RICHMOND HEIGHTS, OH, 44143	41.5527145	-81.4921395
OH	2016-11-08	county	CUYAHOGA	18-P-CNO	RICHMOND HEIGHTS	KIWANIS LODGE	27285 HIGHLAND RD, RICHMOND HEIGHTS, OH, 44143	41.5527145	-81.4921395
OH	2016-11-08	county	CUYAHOGA	18-P-CNQ	RICHMOND HEIGHTS	ST. GREGORY OF NAREK CULTURAL HALL	678 RICHMOND RD, RICHMOND HEIGHTS, OH, 44143	41.5427879	-81.4975731
OH	2016-11-08	county	CUYAHOGA	18-P-CNR	RICHMOND HEIGHTS	ST. GREGORY OF NAREK CULTURAL HALL	678 RICHMOND RD, RICHMOND HEIGHTS, OH, 44143	41.5427879	-81.4975731
OH	2016-11-08	county	CUYAHOGA	18-P-CNS	RICHMOND HEIGHTS	ST. GREGORY OF NAREK CULTURAL HALL	678 RICHMOND RD, RICHMOND HEIGHTS, OH, 44143	41.5427879	-81.4975731
OH	2016-11-08	county	CUYAHOGA	18-P-CNV	RICHMOND HEIGHTS	RICHMOND HTS CHURCH OF THE NAZARENE	499 TREBISKY RD, RICHMOND HEIGHTS, OH, 44143	41.548668	-81.5094509
OH	2016-11-08	county	CUYAHOGA	18-P-CNX	RICHMOND HEIGHTS	RICHMOND HTS CHURCH OF THE NAZARENE	499 TREBISKY RD, RICHMOND HEIGHTS, OH, 44143	41.548668	-81.5094509
OH	2016-11-08	county	CUYAHOGA	18-P-COA	ROCKY RIVER	ROCKY RIVER UNITED METH. CHURCH	19414 DETROIT RD, ROCKY RIVER, OH, 44116	41.4810491	-81.8382321
OH	2016-11-08	county	CUYAHOGA	18-P-COC	ROCKY RIVER	THE NORMANDY APARTMENTS	22701 LAKE RD, ROCKY RIVER, OH, 44116	41.4792768	-81.8716782
OH	2016-11-08	county	CUYAHOGA	18-P-COD	ROCKY RIVER	ROCKY RIVER PRESBYTERIAN CHURCH	21750 DETROIT RD, ROCKY RIVER, OH, 44116	41.4728769	-81.8617252
OH	2016-11-08	county	CUYAHOGA	18-P-COF	ROCKY RIVER	ROCKY RIVER PRESBYTERIAN CHURCH	21750 DETROIT RD, ROCKY RIVER, OH, 44116	41.4728769	-81.8617252
OH	2016-11-08	county	CUYAHOGA	18-P-COK	ROCKY RIVER	ST. DEMETRIOS GREEK ORTH.CHURCH	22909 CENTER RIDGE RD, ROCKY RIVER, OH, 44116	41.456687	-81.873887
OH	2016-11-08	county	CUYAHOGA	18-P-COM	ROCKY RIVER	ROCKY RIVER CIVIC CENTER	21016 HILLIARD RD, ROCKY RIVER, OH, 44116	41.4680353	-81.8561585
OH	2016-11-08	county	CUYAHOGA	18-P-COO	ROCKY RIVER	PINZONE TOWER APARTMENTS	21900 ADDINGTON BLVD, ROCKY RIVER, OH, 44116	41.4572745	-81.8624452
OH	2016-11-08	county	CUYAHOGA	18-P-COP	ROCKY RIVER	ROCKY RIVER CIVIC CENTER	21016 HILLIARD RD, ROCKY RIVER, OH, 44116	41.4680353	-81.8561585
OH	2016-11-08	county	CUYAHOGA	18-P-COU	ROCKY RIVER	ROCKY RIVER UNITED METH. CHURCH	19414 DETROIT RD, ROCKY RIVER, OH, 44116	41.4810491	-81.8382321
OH	2016-11-08	county	CUYAHOGA	18-P-COV	ROCKY RIVER	ROCKY RIVER MIDDLE SCHOOL	1631 LAKEVIEW AVE, ROCKY RIVER, OH, 44116	41.4761973	-81.8427818
OH	2016-11-08	county	CUYAHOGA	18-P-COW	ROCKY RIVER	ROCKY RIVER MIDDLE SCHOOL	1631 LAKEVIEW AVE, ROCKY RIVER, OH, 44116	41.4761973	-81.8427818
OH	2016-11-08	county	CUYAHOGA	18-P-COX	ROCKY RIVER	ROCKY RIVER MIDDLE SCHOOL	1631 LAKEVIEW AVE, ROCKY RIVER, OH, 44116	41.4761973	-81.8427818
OH	2016-11-08	county	CUYAHOGA	18-P-CPD	ROCKY RIVER	ROCKPORT UNITED METH. CHURCH	3301 WOOSTER RD, ROCKY RIVER, OH, 44116	41.4633386	-81.8385922
OH	2016-11-08	county	CUYAHOGA	18-P-CPE	ROCKY RIVER	ROCKY RIVER CIVIC CENTER	21016 HILLIARD RD, ROCKY RIVER, OH, 44116	41.4680353	-81.8561585
OH	2016-11-08	county	CUYAHOGA	18-P-CPH	ROCKY RIVER	ROCKPORT UNITED METH. CHURCH	3301 WOOSTER RD, ROCKY RIVER, OH, 44116	41.4633386	-81.8385922
OH	2016-11-08	county	CUYAHOGA	18-P-CPI	ROCKY RIVER	ROCKPORT UNITED METH. CHURCH	3301 WOOSTER RD, ROCKY RIVER, OH, 44116	41.4633386	-81.8385922
OH	2016-11-08	county	CUYAHOGA	18-P-CPM	SEVEN HILLS	ROMANIAN BAPTIST CHURCH	581 E RIDGEWOOD DR, SEVEN HILLS, OH, 44131	41.3924832	-81.6784809
OH	2016-11-08	county	CUYAHOGA	18-P-CPO	SEVEN HILLS	ROMANIAN BAPTIST CHURCH	581 E RIDGEWOOD DR, SEVEN HILLS, OH, 44131	41.3924832	-81.6784809
OH	2016-11-08	county	CUYAHOGA	18-P-CPS	SEVEN HILLS	ROMANIAN BAPTIST CHURCH	581 E RIDGEWOOD DR, SEVEN HILLS, OH, 44131	41.3924832	-81.6784809
OH	2016-11-08	county	CUYAHOGA	18-P-CPT	SEVEN HILLS	ROMANIAN BAPTIST CHURCH	581 E RIDGEWOOD DR, SEVEN HILLS, OH, 44131	41.3924832	-81.6784809
OH	2016-11-08	county	CUYAHOGA	18-P-CPX	SEVEN HILLS	HILLSIDE MIDDLE SCHOOL	1 EDUCATIONAL PARK DR, SEVEN HILLS, OH, 44131	41.3663025	-81.6755103
OH	2016-11-08	county	CUYAHOGA	18-P-CPY	SEVEN HILLS	HILLSIDE MIDDLE SCHOOL	1 EDUCATIONAL PARK DR, SEVEN HILLS, OH, 44131	41.3663025	-81.6755103
OH	2016-11-08	county	CUYAHOGA	18-P-CQB	SEVEN HILLS	HILLSIDE MIDDLE SCHOOL	1 EDUCATIONAL PARK DR, SEVEN HILLS, OH, 44131	41.3663025	-81.6755103
OH	2016-11-08	county	CUYAHOGA	18-P-CQC	SEVEN HILLS	HILLSIDE MIDDLE SCHOOL	1 EDUCATIONAL PARK DR, SEVEN HILLS, OH, 44131	41.3663025	-81.6755103
OH	2016-11-08	county	CUYAHOGA	18-P-CQJ	SHAKER HEIGHTS	SHAKER FAMILY CENTER	19824 SUSSEX RD, SHAKER HEIGHTS, OH, 44122	41.4630328	-81.5396867
OH	2016-11-08	county	CUYAHOGA	18-P-CQK	SHAKER HEIGHTS	SHAKER FAMILY CENTER	19824 SUSSEX RD, SHAKER HEIGHTS, OH, 44122	41.4630328	-81.5396867
OH	2016-11-08	county	CUYAHOGA	18-P-CQL	SHAKER HEIGHTS	WOODBURY ELEMENTARY SCHOOL	15400 S WOODLAND RD, SHAKER HEIGHTS, OH, 44120	41.4769185	-81.574033
OH	2016-11-08	county	CUYAHOGA	18-P-CQM	SHAKER HEIGHTS	STEPHANIE TUBBS JONES COMMUNITY BUILDING	3450 LEE RD, SHAKER HEIGHTS, OH, 44120	41.4655397	-81.565519
OH	2016-11-08	county	CUYAHOGA	18-P-CQN	SHAKER HEIGHTS	LOMOND ELEMENTARY SCHOOL	17917 LOMOND BLVD, SHAKER HEIGHTS, OH, 44122	41.4604173	-81.5537762
OH	2016-11-08	county	CUYAHOGA	18-P-CQQ	SHAKER HEIGHTS	WOODBURY ELEMENTARY SCHOOL	15400 S WOODLAND RD, SHAKER HEIGHTS, OH, 44120	41.4769185	-81.574033
OH	2016-11-08	county	CUYAHOGA	18-P-CQR	SHAKER HEIGHTS	WOODBURY ELEMENTARY SCHOOL	15400 S WOODLAND RD, SHAKER HEIGHTS, OH, 44120	41.4769185	-81.574033
OH	2016-11-08	county	CUYAHOGA	18-P-CQU	SHAKER HEIGHTS	ST. DOMINIC SCHOOL	3455 NORWOOD RD, SHAKER HEIGHTS, OH, 44122	41.4657966	-81.5446107
OH	2016-11-08	county	CUYAHOGA	18-P-CQV	SHAKER HEIGHTS	STEPHANIE TUBBS JONES COMMUNITY BUILDING	3450 LEE RD, SHAKER HEIGHTS, OH, 44120	41.4655397	-81.565519
OH	2016-11-08	county	CUYAHOGA	18-P-CQW	SHAKER HEIGHTS	STEPHANIE TUBBS JONES COMMUNITY BUILDING	3450 LEE RD, SHAKER HEIGHTS, OH, 44120	41.4655397	-81.565519
OH	2016-11-08	county	CUYAHOGA	18-P-CQZ	SHAKER HEIGHTS	MERCER ELEMENTARY SCHOOL	23325 WIMBLEDON RD, SHAKER HEIGHTS, OH, 44122	41.4764014	-81.5165303
OH	2016-11-08	county	CUYAHOGA	18-P-CRA	SHAKER HEIGHTS	FIRST UNITARIAN CHURCH OF CLEVELAND	21600 SHAKER BLVD, SHAKER HEIGHTS, OH, 44122	41.477092	-81.5273497
OH	2016-11-08	county	CUYAHOGA	18-P-CRB	SHAKER HEIGHTS	WOODBURY ELEMENTARY SCHOOL	15400 S WOODLAND RD, SHAKER HEIGHTS, OH, 44120	41.4769185	-81.574033
OH	2016-11-08	county	CUYAHOGA	18-P-CRE	SHAKER HEIGHTS	ST. DOMINIC SCHOOL	3455 NORWOOD RD, SHAKER HEIGHTS, OH, 44122	41.4657966	-81.5446107
OH	2016-11-08	county	CUYAHOGA	18-P-CRI	SHAKER HEIGHTS	LOMOND ELEMENTARY SCHOOL	17917 LOMOND BLVD, SHAKER HEIGHTS, OH, 44122	41.4604173	-81.5537762
OH	2016-11-08	county	CUYAHOGA	18-P-CRK	SHAKER HEIGHTS	STEPHANIE TUBBS JONES COMMUNITY BUILDING	3450 LEE RD, SHAKER HEIGHTS, OH, 44120	41.4655397	-81.565519
OH	2016-11-08	county	CUYAHOGA	18-P-CRQ	SHAKER HEIGHTS	FERNWAY ELEMENTARY  SCHOOL	17420 FERNWAY RD, SHAKER HEIGHTS, OH, 44120	41.4709562	-81.5573288
OH	2016-11-08	county	CUYAHOGA	18-P-CRS	SHAKER HEIGHTS	FERNWAY ELEMENTARY  SCHOOL	17420 FERNWAY RD, SHAKER HEIGHTS, OH, 44120	41.4709562	-81.5573288
OH	2016-11-08	county	CUYAHOGA	18-P-CRW	SHAKER HEIGHTS	FIRST UNITARIAN CHURCH OF CLEVELAND	21600 SHAKER BLVD, SHAKER HEIGHTS, OH, 44122	41.477092	-81.5273497
OH	2016-11-08	county	CUYAHOGA	18-P-CRY	SHAKER HEIGHTS	FIRST UNITARIAN CHURCH OF CLEVELAND	21600 SHAKER BLVD, SHAKER HEIGHTS, OH, 44122	41.477092	-81.5273497
OH	2016-11-08	county	CUYAHOGA	18-P-CSA	SHAKER HEIGHTS	MERCER ELEMENTARY SCHOOL	23325 WIMBLEDON RD, SHAKER HEIGHTS, OH, 44122	41.4764014	-81.5165303
OH	2016-11-08	county	CUYAHOGA	18-P-CSD	SOLON	SOLON PUBLIC LIBRARY	34125 PORTZ PKY, SOLON, OH, 44139	41.3789224	-81.4357229
OH	2016-11-08	county	CUYAHOGA	18-P-CSF	SOLON	SOLON PUBLIC LIBRARY	34125 PORTZ PKY, SOLON, OH, 44139	41.3789224	-81.4357229
OH	2016-11-08	county	CUYAHOGA	18-P-CSH	SOLON	OUR REDEEMER LUTHERAN CHURCH	7196 SOM CENTER RD, SOLON, OH, 44139	41.363168	-81.439434
OH	2016-11-08	county	CUYAHOGA	18-P-CSI	SOLON	OUR REDEEMER LUTHERAN CHURCH	7196 SOM CENTER RD, SOLON, OH, 44139	41.363168	-81.439434
OH	2016-11-08	county	CUYAHOGA	18-P-CSJ	SOLON	GRANTWOOD GOLF COURSE	38855 AURORA RD, SOLON, OH, 44139	41.3688383	-81.4009058
OH	2016-11-08	county	CUYAHOGA	18-P-CSK	SOLON	GRANTWOOD GOLF COURSE	38855 AURORA RD, SOLON, OH, 44139	41.3688383	-81.4009058
OH	2016-11-08	county	CUYAHOGA	18-P-CSM	SOLON	SOLON UNITED METHODIST CHURCH	5540 S.O.M. CENTER RD, SOLON, OH, 44139	41.4087598	-81.4409313
OH	2016-11-08	county	CUYAHOGA	18-P-CSN	SOLON	SOLON UNITED METHODIST CHURCH	5540 S.O.M. CENTER RD, SOLON, OH, 44139	41.4087598	-81.4409313
OH	2016-11-08	county	CUYAHOGA	18-P-CSO	SOLON	SOLON UNITED METHODIST CHURCH	5540 S.O.M. CENTER RD, SOLON, OH, 44139	41.4087598	-81.4409313
OH	2016-11-08	county	CUYAHOGA	18-P-CSR	SOLON	ADVENT LUTHERAN CHURCH SOLON	5525 HARPER RD, SOLON, OH, 44139	41.4090623	-81.466073
OH	2016-11-08	county	CUYAHOGA	18-P-CST	SOLON	ADVENT LUTHERAN CHURCH SOLON	5525 HARPER RD, SOLON, OH, 44139	41.4090623	-81.466073
OH	2016-11-08	county	CUYAHOGA	18-P-CSV	SOLON	SOLON CITY HALL	34200 BAINBRIDGE RD, SOLON, OH, 44139	41.3867345	-81.4355383
OH	2016-11-08	county	CUYAHOGA	18-P-CSX	SOLON	SOLON CITY HALL	34200 BAINBRIDGE RD, SOLON, OH, 44139	41.3867345	-81.4355383
OH	2016-11-08	county	CUYAHOGA	18-P-CSZ	SOLON	SOLON SENIOR CENTER	35000   PORTZ  PKY, SOLON, OH, 44139	41.3769404	-81.4290358
OH	2016-11-08	county	CUYAHOGA	18-P-CTA	SOLON	SOLON SENIOR CENTER	35000   PORTZ  PKY, SOLON, OH, 44139	41.3769404	-81.4290358
OH	2016-11-08	county	CUYAHOGA	18-P-CTD	SOUTH EUCLID	SOUTH EUCLID UNITED CHURCH OF CHRIST	4217 BLUESTONE RD, SOUTH EUCLID, OH, 44121	41.5348895	-81.5285646
OH	2016-11-08	county	CUYAHOGA	18-P-CTE	SOUTH EUCLID	FIRST BAPTIST CHURCH	835 TREBISKY RD, SOUTH EUCLID, OH, 44143	41.5373767	-81.5085925
OH	2016-11-08	county	CUYAHOGA	18-P-CTG	SOUTH EUCLID	SOUTH EUCLID UNITED CHURCH OF CHRIST	4217 BLUESTONE RD, SOUTH EUCLID, OH, 44121	41.5348895	-81.5285646
OH	2016-11-08	county	CUYAHOGA	18-P-CTI	SOUTH EUCLID	SOUTH EUCLID UNITED CHURCH OF CHRIST	4217 BLUESTONE RD, SOUTH EUCLID, OH, 44121	41.5348895	-81.5285646
OH	2016-11-08	county	CUYAHOGA	18-P-CTM	SOUTH EUCLID	SOUTH EUCLID COMMUNITY CENTER	1370 VICTORY DR, SOUTH EUCLID, OH, 44121	41.5225792	-81.5213626
OH	2016-11-08	county	CUYAHOGA	18-P-CTN	SOUTH EUCLID	SOUTH EUCLID COMMUNITY CENTER	1370 VICTORY DR, SOUTH EUCLID, OH, 44121	41.5225792	-81.5213626
OH	2016-11-08	county	CUYAHOGA	18-P-CTP	SOUTH EUCLID	SOUTH EUCLID COMMUNITY CENTER	1370 VICTORY DR, SOUTH EUCLID, OH, 44121	41.5225792	-81.5213626
OH	2016-11-08	county	CUYAHOGA	18-P-CTS	SOUTH EUCLID	SOUTH EUCLID COMMUNITY CENTER	1370 VICTORY DR, SOUTH EUCLID, OH, 44121	41.5225792	-81.5213626
OH	2016-11-08	county	CUYAHOGA	18-P-CTW	SOUTH EUCLID	UNIVERSITY SUBURBAN HEALTH CENTER	1611 S GREEN RD, SOUTH EUCLID, OH, 44121	41.515786	-81.519376
OH	2016-11-08	county	CUYAHOGA	18-P-CTX	SOUTH EUCLID	REGINA HALL @ NOTRE DAME COLLEGE	1857 S GREEN RD, SOUTH EUCLID, OH, 44121	41.5093488	-81.5182207
OH	2016-11-08	county	CUYAHOGA	18-P-CTY	SOUTH EUCLID	UNIVERSITY SUBURBAN HEALTH CENTER	1611 S GREEN RD, SOUTH EUCLID, OH, 44121	41.515786	-81.519376
OH	2016-11-08	county	CUYAHOGA	18-P-CTZ	SOUTH EUCLID	UNIVERSITY SUBURBAN HEALTH CENTER	1611 S GREEN RD, SOUTH EUCLID, OH, 44121	41.515786	-81.519376
OH	2016-11-08	county	CUYAHOGA	18-P-CUF	SOUTH EUCLID	REGINA HALL @ NOTRE DAME COLLEGE	1857 S GREEN RD, SOUTH EUCLID, OH, 44121	41.5093488	-81.5182207
OH	2016-11-08	county	CUYAHOGA	18-P-CUG	SOUTH EUCLID	REGINA HALL @ NOTRE DAME COLLEGE	1857 S GREEN RD, SOUTH EUCLID, OH, 44121	41.5093488	-81.5182207
OH	2016-11-08	county	CUYAHOGA	18-P-CUI	UNIVERSITY HEIGHTS	HEIGHTS HIGH	2181   MIRIMAR BLF, UNIVERSITY HEIGHTS, OH, 44118	41.5000445	-81.5290526
OH	2016-11-08	county	CUYAHOGA	18-P-CUJ	SOUTH EUCLID	REGINA HALL @ NOTRE DAME COLLEGE	1857 S GREEN RD, SOUTH EUCLID, OH, 44121	41.5093488	-81.5182207
OH	2016-11-08	county	CUYAHOGA	18-P-CUQ	STRONGSVILLE	EDITH WHITNEY ELEM. SCHOOL	13548 WHITNEY RD, STRONGSVILLE, OH, 44136	41.3444091	-81.7904278
OH	2016-11-08	county	CUYAHOGA	18-P-CUR	STRONGSVILLE	EDITH WHITNEY ELEM. SCHOOL	13548 WHITNEY RD, STRONGSVILLE, OH, 44136	41.3444091	-81.7904278
OH	2016-11-08	county	CUYAHOGA	18-P-CUS	STRONGSVILLE	EDITH WHITNEY ELEM. SCHOOL	13548 WHITNEY RD, STRONGSVILLE, OH, 44136	41.3444091	-81.7904278
OH	2016-11-08	county	CUYAHOGA	18-P-CUT	STRONGSVILLE	EDITH WHITNEY ELEM. SCHOOL	13548 WHITNEY RD, STRONGSVILLE, OH, 44136	41.3444091	-81.7904278
OH	2016-11-08	county	CUYAHOGA	18-P-CUU	STRONGSVILLE	STRONGSVILLE SENIOR CENTER	18100   ROYALTON RD, STRONGSVILLE, OH, 44136	41.3189093	-81.8270472
OH	2016-11-08	county	CUYAHOGA	18-P-CUV	STRONGSVILLE	STRONGSVILLE SENIOR CENTER	18100   ROYALTON RD, STRONGSVILLE, OH, 44136	41.3189093	-81.8270472
OH	2016-11-08	county	CUYAHOGA	18-P-CUY	STRONGSVILLE	STRONGSVILLE SENIOR CENTER	18100   ROYALTON RD, STRONGSVILLE, OH, 44136	41.3189093	-81.8270472
OH	2016-11-08	county	CUYAHOGA	18-P-CVD	STRONGSVILLE	HOWARD CHAPMAN ELEM. SCHOOL	13883 DRAKE RD, STRONGSVILLE, OH, 44136	41.2877948	-81.791603
OH	2016-11-08	county	CUYAHOGA	18-P-CVE	STRONGSVILLE	HOWARD CHAPMAN ELEM. SCHOOL	13883 DRAKE RD, STRONGSVILLE, OH, 44136	41.2877948	-81.791603
OH	2016-11-08	county	CUYAHOGA	18-P-CVF	STRONGSVILLE	HOWARD CHAPMAN ELEM. SCHOOL	13883 DRAKE RD, STRONGSVILLE, OH, 44136	41.2877948	-81.791603
OH	2016-11-08	county	CUYAHOGA	18-P-CVI	STRONGSVILLE	BESSIE KINSNER ELEM. SCHOOL	19091 WATERFORD PKY, STRONGSVILLE, OH, 44149	41.2816129	-81.8469497
OH	2016-11-08	county	CUYAHOGA	18-P-CVJ	STRONGSVILLE	HOWARD CHAPMAN ELEM. SCHOOL	13883 DRAKE RD, STRONGSVILLE, OH, 44136	41.2877948	-81.791603
OH	2016-11-08	county	CUYAHOGA	18-P-CVK	STRONGSVILLE	BESSIE KINSNER ELEM. SCHOOL	19091 WATERFORD PKY, STRONGSVILLE, OH, 44149	41.2816129	-81.8469497
OH	2016-11-08	county	CUYAHOGA	18-P-CVN	STRONGSVILLE	STRONGSVILLE CITY SCHOOLS ADMIN OFFICES	18199 COOK RD, STRONGSVILLE, OH, 44136	41.3198259	-81.8115051
OH	2016-11-08	county	CUYAHOGA	18-P-CVO	STRONGSVILLE	STRONGSVILLE CITY SCHOOLS ADMIN OFFICES	18199 COOK RD, STRONGSVILLE, OH, 44136	41.3198259	-81.8115051
OH	2016-11-08	county	CUYAHOGA	18-P-CVP	STRONGSVILLE	STRONGSVILLE CITY SCHOOLS ADMIN OFFICES	18199 COOK RD, STRONGSVILLE, OH, 44136	41.3198259	-81.8115051
